Daytime/evening attendance,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (enrolled),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Target
1,0,0,1,1,1,18,5,4,12.25,5,5,12.2,Dropout
1,0,0,1,1,0,22,10,5,11.4,7,6,11.66666667,Dropout
0,0,0,0,1,0,27,5,0,0,5,0,0,Dropout
1,0,0,1,1,0,20,6,4,14.25,6,5,14,Graduate
0,0,0,1,1,0,42,12,11,14.45454545,11,10,14.2,Graduate
1,0,1,1,1,0,21,12,12,14.53846154,12,12,14.46153846,Graduate
1,1,0,1,1,0,23,7,6,12.73333333,8,7,11.95,Graduate
1,0,0,1,1,0,21,12,5,13.2,12,4,13.5,Dropout
1,0,0,1,1,0,19,0,0,0,0,0,0,Graduate
1,0,0,1,1,1,40,6,6,12.33333333,6,4,12.75,Dropout
1,0,0,1,1,0,22,9,5,11.2,9,7,11.25,Dropout
1,0,0,1,1,0,19,7,6,13.2,7,6,13.2,Graduate
1,0,0,1,1,1,24,5,5,11.83333333,5,4,14,Enrolled
1,0,0,1,1,0,21,6,5,11.33333333,6,2,11.5,Enrolled
1,0,0,1,1,0,18,5,5,13.6,5,5,14.6,Graduate
1,0,0,1,1,0,18,5,0,0,5,2,11.5,Dropout
1,0,0,1,1,0,24,6,5,12.85714286,6,5,13.66666667,Dropout
1,0,0,1,1,1,28,5,3,14.33333333,5,5,12.42857143,Enrolled
1,0,0,1,0,1,19,6,5,13.5,6,6,14,Graduate
1,0,0,1,0,0,28,6,6,14.42857143,6,4,15.6,Enrolled
1,0,0,1,0,0,18,6,0,0,6,0,0,Dropout
1,0,0,0,0,0,19,0,0,0,0,0,0,Graduate
1,0,0,1,0,1,19,8,8,12.82875,8,8,12.82875,Graduate
1,0,0,1,0,0,21,5,0,0,5,4,13.75,Graduate
1,0,1,1,0,0,18,7,0,0,8,0,0,Dropout
1,0,0,1,0,0,19,6,6,14.66666667,6,6,13.16666667,Graduate
1,0,0,1,0,0,19,8,7,13.93714286,8,7,13.93714286,Graduate
1,0,0,1,0,0,20,12,10,14.7,12,12,14.58333333,Graduate
1,0,0,1,0,0,18,6,6,11.66666667,6,5,12.2,Graduate
1,0,0,1,0,0,20,7,6,14.85,7,6,14.85,Graduate
1,0,0,1,0,0,26,5,1,12,5,0,0,Dropout
1,0,0,1,0,0,18,7,7,13.6875,8,8,15.62222222,Dropout
0,0,0,1,0,0,58,6,5,12.4,6,5,11.6,Graduate
1,0,0,1,0,0,18,7,7,13.398,8,8,13.5425,Graduate
1,0,0,1,0,0,20,6,5,11.8,6,4,12,Enrolled
0,0,0,1,0,0,20,5,0,0,5,0,0,Dropout
1,0,0,1,0,0,29,15,13,11.76923077,14,14,11.92857143,Graduate
1,0,1,0,0,0,27,6,0,0,5,0,0,Dropout
1,0,0,1,0,1,21,6,6,13.28571429,6,6,13,Graduate
1,0,0,1,0,1,20,6,6,11.66666667,6,6,11.16666667,Graduate
1,0,0,1,0,1,19,6,6,11.5,6,5,12.2,Graduate
1,0,0,1,0,1,22,7,6,13.08166667,8,6,13.15,Graduate
1,0,0,1,0,1,19,6,6,12.66666667,6,6,13,Graduate
1,0,1,0,0,0,19,6,3,11.33333333,6,0,0,Dropout
1,0,0,1,0,0,23,6,5,13.6,6,5,11.6,Enrolled
1,0,0,1,0,1,18,6,6,13.16666667,6,5,13.2,Dropout
1,0,0,1,0,0,19,6,0,0,6,0,0,Dropout
1,0,0,1,0,0,20,6,5,11.66666667,6,5,12.6,Graduate
1,0,0,1,0,1,19,6,6,13.5,6,6,13.42857143,Graduate
1,0,1,0,0,1,26,6,0,0,6,0,0,Dropout
1,0,0,1,0,1,18,6,6,13.16666667,6,6,14.14285714,Graduate
1,0,1,1,0,0,29,5,4,12.5,5,2,12.5,Dropout
1,0,0,0,0,0,20,6,6,13.375,6,6,13,Graduate
1,0,0,1,0,0,19,6,6,13.16666667,6,6,12.66666667,Graduate
1,0,0,1,0,0,23,6,4,13.4,6,2,13.5,Enrolled
1,0,0,1,0,0,25,7,3,13,8,3,11.66666667,Enrolled
1,0,0,1,0,0,18,8,7,13.15428571,8,7,13.15428571,Graduate
1,0,0,1,0,1,19,6,6,12.83333333,6,6,12.83333333,Graduate
1,0,0,1,0,0,18,7,7,12.14285714,7,7,13.14285714,Graduate
1,0,0,1,0,1,19,7,5,13.34,7,6,12.38571429,Enrolled
0,0,0,1,0,0,36,10,4,13,9,4,13.75,Dropout
1,0,0,1,1,1,20,6,3,12,6,3,11.66666667,Enrolled
1,0,0,1,1,0,20,0,0,0,0,0,0,Dropout
1,0,0,1,1,0,18,6,5,11,6,0,0,Dropout
1,0,0,1,1,0,19,6,5,11.5,6,6,11.33333333,Enrolled
1,0,1,0,1,0,20,9,3,13.33333333,6,2,12.5,Dropout
1,0,0,1,1,0,18,7,7,14.59444444,8,8,13.472,Graduate
1,0,1,1,1,0,20,6,4,11,6,3,10.66666667,Dropout
1,0,1,0,1,0,24,5,0,0,5,0,0,Dropout
1,0,0,1,1,0,19,6,0,0,6,0,0,Dropout
1,0,0,1,1,0,18,5,1,12,5,2,12,Dropout
1,0,0,1,1,0,18,5,5,14,5,5,13.2,Graduate
1,0,0,1,1,0,18,6,6,13.57142857,6,5,11.8,Graduate
1,0,0,1,1,0,22,6,0,0,6,0,0,Dropout
1,0,0,1,1,0,19,6,6,14.25,6,6,13.85714286,Graduate
1,0,1,0,0,0,32,6,0,0,6,0,0,Dropout
1,0,0,1,0,1,21,6,0,0,6,0,0,Dropout
1,0,0,1,0,1,19,8,7,13.54285714,8,7,13.54285714,Graduate
0,0,0,1,0,1,39,9,9,13.11111111,7,7,11.71428571,Graduate
0,0,0,1,0,0,30,9,9,12.66666667,7,7,12.14285714,Graduate
1,0,0,1,0,0,18,5,4,10.75,5,2,10,Dropout
0,0,0,1,0,0,38,10,4,10.75,10,2,10,Dropout
1,0,0,1,0,0,20,6,6,13.66666667,6,6,13.33333333,Graduate
0,0,0,1,0,0,55,6,6,13.83333333,6,6,12.83333333,Graduate
1,0,0,1,0,0,53,18,17,13.17647059,18,16,13,Dropout
0,0,0,1,0,0,54,6,4,12.75,6,5,12.6,Dropout
1,0,0,1,0,1,18,7,5,12.86,7,5,12.86,Enrolled
0,0,1,0,0,0,44,8,4,12,7,4,12,Dropout
1,0,0,1,0,0,28,11,9,11.66666667,11,9,12.55555556,Graduate
0,0,0,1,0,0,37,14,14,16.5,11,11,16.90909091,Graduate
1,0,0,1,0,0,20,10,9,12.33333333,7,7,11.77777778,Graduate
1,0,0,1,0,0,18,7,7,12.59125,8,7,12.82,Enrolled
1,0,0,1,1,0,19,6,4,11.5,6,3,11,Dropout
1,0,0,1,1,1,23,18,18,11.89473684,13,13,12.92307692,Graduate
1,0,0,1,1,0,22,6,0,0,6,0,0,Dropout
1,0,0,0,1,0,24,6,0,0,6,0,0,Dropout
1,0,0,1,1,0,22,6,5,13,6,2,11.5,Enrolled
1,0,0,1,1,0,26,6,0,0,6,0,0,Dropout
1,0,0,1,1,0,18,6,6,15.16666667,6,6,14.83333333,Graduate
1,0,0,1,1,0,24,6,4,11.75,6,2,13.5,Dropout
1,0,0,1,1,0,18,5,0,0,5,1,15,Enrolled
1,0,0,1,1,0,26,0,0,0,0,0,0,Dropout
1,0,0,1,1,0,27,6,3,11.33333333,6,3,14.75,Dropout
1,0,0,1,1,1,20,6,5,12.6,6,5,13.2,Graduate
1,0,0,1,1,0,19,5,0,0,5,1,14,Dropout
1,0,0,1,1,1,18,6,6,15.5,6,4,15.5,Dropout
1,0,0,1,1,0,18,8,7,12.36571429,8,7,12.36571429,Graduate
1,0,0,1,1,0,19,6,5,13.2,6,5,13.25,Enrolled
1,0,0,1,1,0,34,12,7,11.42857143,12,7,11.85714286,Enrolled
1,0,0,1,1,0,19,6,0,0,6,0,0,Dropout
1,0,0,1,1,1,19,6,4,14,6,6,12.33333333,Graduate
1,0,0,1,1,0,30,12,3,12,12,5,11.8,Dropout
1,0,0,0,1,0,22,4,0,0,5,3,12,Dropout
1,0,0,0,1,0,19,5,4,10,5,3,11.33333333,Dropout
1,0,0,1,1,0,21,5,1,10,5,1,10,Dropout
1,0,0,0,1,0,22,0,0,0,0,0,0,Dropout
1,0,0,1,1,1,19,6,6,11.16666667,6,3,11.66666667,Enrolled
1,0,0,1,1,0,20,6,4,11.75,6,3,11.33333333,Enrolled
1,0,0,1,1,0,35,6,3,11.75,6,0,0,Dropout
1,0,0,1,1,0,20,5,1,10,5,1,11,Dropout
1,0,0,1,1,0,21,5,3,14,5,5,12.8,Graduate
1,0,1,0,1,0,27,5,0,0,5,0,0,Dropout
1,0,0,0,1,0,26,6,3,12,6,0,0,Dropout
1,0,0,0,1,0,20,6,0,0,5,0,0,Dropout
1,0,1,0,1,0,28,10,8,11.88888889,8,5,11.6,Dropout
1,0,0,1,1,0,19,6,6,13.83333333,6,6,13.66666667,Graduate
0,0,0,0,1,0,47,5,0,0,5,0,0,Dropout
1,0,0,0,1,0,55,6,5,11.4,6,5,12.4,Dropout
1,0,0,1,1,0,39,6,0,0,6,2,11,Dropout
1,0,1,1,1,0,35,17,14,10.64285714,12,12,10.66666667,Dropout
1,0,0,0,1,0,32,6,2,11,6,0,0,Dropout
1,0,0,1,1,0,20,6,6,16.83333333,6,6,16.66666667,Graduate
1,0,0,1,1,0,36,6,6,13.57142857,6,5,13.2,Graduate
0,0,1,1,1,1,34,5,5,14.71428571,5,5,14.375,Graduate
1,0,0,1,1,0,21,5,0,0,5,0,0,Dropout
0,0,0,1,1,1,42,5,1,10,5,1,11,Dropout
1,0,0,1,1,0,25,6,1,11,6,4,11.75,Dropout
1,0,0,1,1,1,18,6,1,11,6,0,0,Dropout
1,0,0,1,1,1,18,6,5,12,6,6,12.83333333,Graduate
1,0,0,1,1,0,19,6,6,11.125,6,6,11.85714286,Graduate
1,0,1,0,1,0,34,6,3,11.33333333,6,2,11.5,Dropout
1,0,0,1,1,0,20,6,2,12,6,0,0,Dropout
1,0,0,1,1,0,20,7,0,0,7,0,0,Dropout
1,0,0,1,1,0,21,8,7,14.54,8,7,14.54,Graduate
1,0,0,1,1,0,19,6,6,12.16666667,6,4,13,Graduate
1,0,1,0,1,0,31,5,4,13.5,5,3,11.66666667,Dropout
1,0,0,1,1,0,21,6,6,14.75,6,5,14.33333333,Graduate
1,0,0,1,1,1,20,5,5,12.375,5,5,11.66666667,Graduate
1,0,0,1,1,0,22,7,6,12.73333333,7,6,12.73333333,Graduate
1,1,0,0,1,0,19,6,4,12.5,6,0,0,Dropout
1,0,1,0,1,0,41,5,0,0,5,0,0,Dropout
1,0,0,1,1,0,27,7,0,0,7,0,0,Dropout
1,0,0,1,0,0,19,7,7,13.44285714,8,7,13.77142857,Dropout
1,0,0,1,0,1,20,8,8,14.2,8,8,14.2,Graduate
1,0,0,1,0,1,19,7,6,13.55,7,6,13.55,Graduate
0,0,0,1,0,0,35,5,5,11.6,5,5,11.16666667,Graduate
1,0,0,1,0,0,22,6,6,13.57142857,6,6,15.28571429,Graduate
1,0,0,1,0,1,20,6,6,13.83333333,6,6,15,Graduate
1,0,1,0,0,0,18,6,4,11.25,6,4,10.85714286,Dropout
1,0,0,1,0,1,18,6,5,10.2,6,4,11.25,Graduate
1,0,0,1,0,0,30,8,7,15.67571429,8,7,15.67571429,Graduate
1,0,1,1,0,1,18,6,6,10.83333333,6,6,12,Graduate
1,0,0,1,0,1,20,6,6,14.5,6,5,15,Enrolled
1,1,0,1,0,1,19,6,4,10.4,6,4,10.75,Enrolled
1,0,0,1,0,0,19,5,5,13,5,5,13.33333333,Graduate
1,0,0,1,0,1,21,7,7,12.24285714,8,8,14.125,Graduate
1,0,1,1,0,0,21,7,7,13,7,6,12.5,Enrolled
1,0,0,1,0,0,18,6,6,14.16666667,6,6,13.42857143,Enrolled
1,0,0,1,0,1,18,5,4,14.25,5,4,12.5,Graduate
1,0,0,0,0,0,35,5,1,12,5,2,10.5,Dropout
1,0,0,1,0,0,21,7,4,13.25,7,5,13.82,Enrolled
1,0,0,1,1,1,18,7,6,13.18333333,7,6,13.18333333,Graduate
1,0,0,1,1,0,22,6,1,11,6,0,0,Enrolled
1,0,0,1,1,1,20,7,7,11.9725,8,8,12.65125,Graduate
1,0,0,1,0,0,34,6,5,12.4,6,5,12.8,Graduate
1,0,0,1,0,0,33,8,5,12.6,7,5,11.25,Enrolled
1,0,0,1,0,1,22,7,6,13.9,7,6,13.9,Graduate
1,0,0,1,0,1,20,6,4,11.5,6,3,11,Enrolled
1,0,0,1,0,0,35,5,4,14.2,5,4,11.85714286,Enrolled
1,0,0,0,0,0,39,5,3,10.66666667,5,3,10.66666667,Dropout
1,0,0,0,0,0,19,7,0,0,8,0,0,Dropout
1,0,0,1,0,1,36,6,6,11,6,3,11.33333333,Graduate
1,0,0,1,0,1,21,8,7,13.95714286,8,7,13.95714286,Graduate
1,0,0,1,0,0,22,6,4,12.5,6,3,13.66666667,Enrolled
1,0,1,1,0,1,42,6,6,13.33333333,6,6,15.28571429,Graduate
1,0,0,1,0,0,34,5,0,0,5,0,0,Dropout
1,0,0,1,0,0,20,6,6,11.66666667,6,5,11.6,Enrolled
0,0,0,1,0,0,33,6,6,15.71428571,6,6,15.5,Graduate
1,0,0,1,0,0,20,6,5,11,6,5,11.4,Graduate
1,0,1,1,0,0,19,5,4,12.25,5,4,12.75,Graduate
0,0,1,1,0,0,34,10,5,12.2,9,8,12.22222222,Dropout
1,0,0,1,0,0,18,5,5,13,5,5,14,Graduate
0,0,0,1,0,1,24,6,4,12,6,6,13,Graduate
1,0,0,1,0,0,18,6,6,13.33333333,6,6,12.33333333,Graduate
1,0,0,1,0,0,20,5,3,13,5,3,13,Enrolled
1,0,0,1,0,0,21,8,7,12.91,8,7,12.91,Graduate
1,0,0,1,0,1,19,6,6,11,6,3,11,Graduate
1,0,0,1,0,1,19,7,6,13.58,8,8,12.93625,Graduate
1,0,0,1,0,1,18,6,4,12.4,6,6,12.5,Graduate
0,0,0,1,0,1,38,9,8,12.88888889,7,7,13,Graduate
1,0,1,1,1,0,21,12,11,11.54545455,11,9,11.7,Enrolled
1,0,0,1,1,0,23,5,1,10,5,0,0,Enrolled
1,0,0,1,0,0,19,8,8,14.34125,8,8,14.34125,Graduate
1,0,1,0,0,0,18,6,6,14.14285714,6,5,12,Dropout
1,0,0,1,0,1,18,0,0,0,0,0,0,Graduate
1,0,0,1,0,0,24,6,5,11.8,6,4,11.25,Enrolled
1,0,0,1,0,1,18,6,6,13.33333333,6,6,14.16666667,Graduate
1,0,0,1,0,0,18,6,6,14.5,6,6,12.85714286,Graduate
0,0,0,1,0,0,26,10,8,12.66666667,10,10,13.4,Graduate
1,0,1,1,0,0,19,5,1,10,5,2,10,Enrolled
1,0,0,1,0,1,19,6,0,0,6,0,0,Dropout
1,0,0,1,0,0,19,6,4,11,6,4,12.5,Enrolled
1,0,1,1,0,0,20,5,2,12,5,4,11,Dropout
1,0,0,1,0,0,22,6,4,10,6,2,13.5,Enrolled
1,0,0,1,0,0,19,7,7,14.20857143,8,8,15.12777778,Graduate
1,0,0,1,0,0,20,7,7,14.30714286,8,8,15.0125,Graduate
1,0,0,1,0,0,36,5,3,11,5,4,13.375,Enrolled
1,0,0,1,0,0,29,7,0,0,6,0,0,Dropout
1,0,0,1,0,0,19,6,6,12,6,4,11,Graduate
1,0,1,0,0,0,24,5,0,0,5,0,0,Dropout
1,0,1,0,0,0,27,6,0,0,6,0,0,Dropout
1,0,0,1,0,1,18,6,6,13.85714286,6,6,14.28571429,Graduate
1,0,0,1,0,1,18,0,0,0,0,0,0,Graduate
1,0,0,1,0,0,21,7,0,0,7,0,0,Dropout
1,0,0,1,0,1,43,6,5,11,6,5,13,Graduate
1,0,0,1,0,1,18,5,5,13.2,5,5,14.4,Graduate
1,0,0,1,0,1,21,6,6,13.5,6,3,15.33333333,Dropout
1,0,0,1,0,0,26,5,0,0,5,0,0,Dropout
1,0,0,1,0,1,19,8,7,14.21428571,8,7,14.21428571,Graduate
1,0,0,1,0,0,18,5,5,13,5,5,12.4,Graduate
1,0,0,1,0,0,22,6,2,12,6,1,10,Dropout
1,0,0,1,0,0,27,7,0,0,8,0,0,Dropout
1,0,0,1,0,0,18,5,5,12.8,5,5,12.6,Graduate
1,0,0,1,0,0,19,5,4,13.6,5,4,12.2,Graduate
1,0,0,1,0,0,18,7,7,13.97142857,8,8,15.75,Graduate
1,0,0,1,0,1,19,6,6,15,6,6,14.85714286,Graduate
1,0,0,0,0,0,32,6,0,0,6,0,0,Dropout
1,0,0,1,0,0,23,26,26,15.07777778,17,17,15.02352941,Graduate
1,0,0,1,0,0,20,7,6,13.38333333,7,6,13.38333333,Graduate
1,0,1,1,0,0,20,12,12,13.25,11,10,13.09090909,Graduate
1,0,1,0,0,0,19,6,5,11.71428571,6,2,10.66666667,Dropout
1,0,0,1,0,1,18,8,8,13.01125,8,8,13.01125,Graduate
1,0,0,1,0,0,21,6,3,10.66666667,6,4,12,Dropout
1,0,0,1,0,1,20,7,0,0,7,0,0,Enrolled
1,0,0,1,0,0,22,6,6,13,6,3,12.66666667,Graduate
0,0,0,1,0,0,26,5,5,12,5,5,11.4,Graduate
1,0,0,1,0,0,20,6,6,12.16666667,6,5,13.8,Graduate
1,0,0,1,0,0,19,7,6,11.85,8,7,13.65,Graduate
0,0,0,1,0,0,31,5,4,11,5,5,11.2,Graduate
1,0,1,1,0,1,20,7,7,12.32777778,8,8,11.736,Graduate
1,0,0,1,0,0,20,5,4,12,5,5,13.42857143,Graduate
1,0,0,1,0,0,21,7,7,14.42857143,8,8,14.51111111,Graduate
1,0,0,1,0,0,18,7,7,13.78,8,8,12.6125,Graduate
1,0,0,1,0,1,19,7,6,13.8,7,6,13.8,Graduate
1,0,0,1,0,1,18,7,7,14.85714286,7,7,15.14285714,Graduate
1,0,0,1,0,0,40,6,5,13,6,5,12.6,Enrolled
1,0,0,1,0,1,18,6,6,12.14285714,6,6,13.33333333,Graduate
1,0,0,1,0,0,18,6,6,15.66666667,6,6,14.83333333,Graduate
1,0,0,1,0,0,19,7,5,12.5,8,7,12.16666667,Graduate
1,0,0,1,0,1,19,6,6,12.83333333,6,6,13.16666667,Graduate
1,0,1,0,0,0,28,6,0,0,6,0,0,Dropout
1,0,0,1,0,0,20,6,6,12.5,6,6,12.66666667,Graduate
1,0,0,1,0,0,18,6,4,11.25,6,5,13,Graduate
1,0,0,1,0,0,18,7,6,15.25,7,6,15.25,Graduate
1,0,0,1,0,1,20,5,5,14,5,3,12,Graduate
1,0,1,1,0,0,28,16,13,12.07692308,13,11,12.09090909,Graduate
1,0,0,1,0,0,23,16,16,14.625,10,9,14.88888889,Graduate
1,0,0,1,0,0,19,7,4,10.5,7,2,10.5,Dropout
1,0,0,1,0,1,18,6,6,12.83333333,6,6,12.16666667,Graduate
1,0,1,0,0,1,20,6,6,12.5,6,5,11.8,Graduate
1,0,0,1,0,0,20,12,12,11.23076923,11,9,12.77777778,Graduate
0,0,0,1,0,0,27,5,2,10.5,5,0,0,Dropout
1,0,0,1,0,0,18,6,3,12,6,2,12,Dropout
1,0,0,1,0,1,37,7,7,10.98571429,8,8,12.3,Graduate
1,0,0,0,0,0,42,7,5,12.62,7,3,14.16666667,Dropout
1,0,0,1,0,0,20,7,6,13,8,8,14.2125,Dropout
1,0,0,0,1,0,34,5,0,0,5,0,0,Dropout
1,0,0,1,1,0,22,5,0,0,5,0,0,Dropout
1,0,0,1,1,0,39,6,6,13.5,6,6,13.33333333,Graduate
1,0,0,1,1,1,18,7,6,13.51666667,7,6,13.51666667,Graduate
1,0,0,1,1,1,21,6,6,13.16666667,6,6,13.28571429,Graduate
1,0,0,1,1,0,34,6,0,0,6,0,0,Dropout
1,0,0,1,1,1,22,6,6,13.125,6,6,13,Graduate
1,0,0,1,1,0,31,6,3,14.4,6,0,0,Dropout
1,0,0,0,1,0,19,6,4,12,6,0,0,Dropout
1,0,0,1,1,0,19,5,0,0,5,0,0,Dropout
1,0,0,1,1,0,31,7,0,0,7,0,0,Dropout
1,0,0,1,0,0,19,5,3,10.8,5,3,10.5,Enrolled
1,0,0,1,0,0,30,6,0,0,6,0,0,Dropout
1,0,0,1,0,1,20,7,7,16.13142857,8,8,15.52222222,Graduate
1,0,0,1,0,1,18,7,7,14.83857143,8,8,14.8,Graduate
0,0,0,1,0,0,31,5,3,10.33333333,5,3,12,Dropout
1,0,0,1,0,0,19,6,3,12,6,4,11.25,Dropout
0,0,0,1,0,1,43,6,0,0,5,0,0,Dropout
1,0,0,1,0,1,20,6,6,13.16666667,6,6,14,Graduate
1,0,0,1,0,1,19,8,8,13.9475,8,8,13.9475,Graduate
1,0,0,1,0,0,22,5,3,11.33333333,5,0,0,Dropout
0,0,0,1,0,0,26,8,7,12.75,7,7,12.28571429,Graduate
1,0,0,1,0,1,19,5,5,12.6,5,5,11.25,Graduate
1,0,0,1,0,0,29,8,6,12.25,8,6,12.25,Dropout
1,0,0,1,0,0,20,7,0,0,7,2,11.66666667,Enrolled
0,0,0,1,0,1,38,5,5,11,5,5,11.4,Enrolled
1,0,0,1,0,0,41,12,12,11.83333333,12,9,12.7,Graduate
1,0,0,1,0,0,19,8,6,13.06666667,8,6,13.06666667,Dropout
1,0,1,1,0,0,19,6,6,13.83333333,6,6,13.875,Graduate
1,0,0,1,0,0,43,7,3,13.83333333,7,0,0,Dropout
1,0,0,1,0,0,19,5,5,11.8,5,5,13.2,Graduate
1,0,0,1,1,1,19,12,12,13.33333333,11,10,12.81818182,Enrolled
1,0,0,1,1,0,18,8,8,13.74625,8,8,13.74625,Graduate
1,0,0,1,1,0,19,0,0,0,0,0,0,Dropout
0,0,0,1,1,0,38,6,0,0,6,0,0,Dropout
1,0,0,1,1,0,37,6,0,0,6,0,0,Dropout
1,0,0,1,0,1,26,6,6,13.33333333,6,5,14.5,Graduate
1,0,0,1,0,1,21,6,1,10,6,5,11.4,Enrolled
1,0,0,1,0,1,18,6,6,15.66666667,6,6,15.28571429,Graduate
1,0,0,1,0,0,18,7,7,11.85714286,7,7,11.85714286,Graduate
1,0,0,1,0,0,18,5,5,14.5,5,5,13.6,Graduate
1,0,0,1,0,0,19,6,6,12.16666667,6,6,13.71428571,Graduate
1,0,0,1,0,0,18,6,5,12.6,6,6,12,Graduate
1,0,0,1,0,0,18,8,7,12.28571429,8,7,12.28571429,Enrolled
1,0,1,1,0,1,19,6,6,12.66666667,6,6,13,Graduate
1,0,0,1,0,0,19,7,0,0,8,0,0,Dropout
1,0,0,1,0,1,18,6,6,12.85714286,6,4,13,Graduate
1,0,0,1,0,0,18,8,7,13.9,8,7,13.9,Graduate
1,0,0,1,0,1,20,8,7,13.81714286,8,7,13.81714286,Graduate
1,0,0,1,0,1,22,7,6,13.31428571,8,7,12.875,Graduate
1,0,0,1,0,0,18,6,0,0,6,0,0,Dropout
1,0,0,1,0,1,19,6,6,12.16666667,6,6,12.16666667,Graduate
1,0,0,0,0,1,20,6,4,11.25,6,3,11.33333333,Dropout
1,0,0,1,0,0,19,6,5,12.4,6,6,12.75,Enrolled
1,1,0,1,0,1,20,6,6,14.66666667,6,6,14.57142857,Graduate
1,0,0,1,0,0,28,6,4,12,6,4,12,Dropout
1,0,0,1,0,0,19,6,6,14,6,3,12.66666667,Graduate
1,0,0,1,0,0,22,6,6,12.57142857,6,4,13.66666667,Enrolled
1,0,0,1,0,0,19,6,6,15.53846154,6,6,12.625,Graduate
1,0,0,0,0,0,18,6,0,0,6,0,0,Dropout
1,0,0,1,0,0,18,6,6,15,6,6,14.83333333,Graduate
1,0,0,1,0,0,22,5,4,12.25,5,5,13.28571429,Graduate
1,0,0,1,0,0,20,11,11,15.69230769,9,9,15.55555556,Graduate
0,0,0,1,0,1,24,5,5,12.28571429,5,5,12.75,Graduate
1,0,1,1,0,0,22,17,12,11.83333333,17,11,11.25,Enrolled
0,0,0,1,0,0,20,6,6,12.16666667,6,5,14,Enrolled
1,0,0,1,0,1,20,7,7,11.88888889,8,8,11.95625,Graduate
0,0,0,0,0,0,35,6,0,0,6,0,0,Dropout
1,0,0,1,0,1,18,5,5,11.8,5,5,12.6,Graduate
1,0,0,1,0,0,19,6,6,11.16666667,6,6,11.66666667,Graduate
1,0,0,1,0,0,18,7,7,14.05714286,8,8,14.6,Graduate
1,0,0,1,0,0,18,6,4,11.75,6,4,10,Dropout
1,0,0,1,0,0,31,6,6,13.16666667,6,6,13,Enrolled
1,0,0,1,0,1,19,6,6,13.5,6,6,14,Graduate
1,0,0,1,0,1,20,7,7,12.625,8,8,13.0625,Graduate
1,0,0,1,0,0,21,6,0,0,6,0,0,Dropout
1,0,0,1,0,1,18,8,7,13.97142857,8,7,13.97142857,Graduate
1,0,0,1,0,0,18,6,2,11,6,0,0,Dropout
0,0,0,1,0,0,33,5,5,12.8,5,5,15.33333333,Graduate
1,0,0,1,0,1,18,6,6,13.57142857,6,5,12.8,Enrolled
1,0,0,0,0,1,18,0,0,0,0,0,0,Dropout
1,0,1,1,0,0,21,5,2,11.5,5,4,11,Enrolled
1,0,0,1,0,0,19,6,4,11.25,6,4,12,Enrolled
0,0,0,1,0,0,28,5,5,13.71428571,5,5,13.14285714,Graduate
1,0,0,0,0,0,29,4,0,0,5,0,0,Dropout
1,0,1,0,0,0,36,6,6,12,6,3,14.66666667,Dropout
0,0,0,1,0,1,32,6,6,12.66666667,6,6,13.33333333,Graduate
1,0,0,1,0,1,25,8,7,13.29,8,7,13.29,Enrolled
0,0,0,1,0,0,33,10,8,10.375,10,9,10.44444444,Enrolled
0,0,0,0,0,0,34,7,3,12,7,1,13,Dropout
0,0,0,1,0,0,33,6,5,11.4,6,6,11.16666667,Graduate
0,0,1,0,0,0,29,5,2,13.25,5,3,12.6,Dropout
1,0,0,1,0,0,18,7,6,13.86166667,8,0,0,Dropout
1,0,0,1,0,1,18,6,6,12.16666667,6,6,12.14285714,Graduate
1,0,0,1,0,0,38,6,4,13.75,6,6,14.5,Graduate
1,0,0,1,0,1,19,7,6,15.43333333,7,6,15.43333333,Graduate
0,0,0,1,0,1,39,6,6,13.83333333,6,6,15.5,Graduate
0,0,0,1,0,0,37,14,12,11.83333333,12,11,11.36363636,Graduate
1,0,0,1,0,0,32,7,0,0,8,0,0,Dropout
1,0,0,1,0,0,18,1,0,0,6,0,0,Dropout
1,1,0,1,0,0,20,7,7,12.33333333,8,8,12.625,Enrolled
1,0,0,1,0,0,20,6,6,11.16666667,6,6,12.16666667,Graduate
1,0,0,1,0,1,23,6,6,14.66666667,6,6,12.42857143,Graduate
1,0,0,1,0,0,19,5,5,11.2,5,4,11.75,Enrolled
1,0,0,1,0,0,18,6,6,13.71428571,6,6,14.16666667,Graduate
1,0,0,1,1,0,19,5,5,12.8,5,5,11.44444444,Graduate
1,0,0,1,0,0,20,6,4,13.25,6,5,11.8,Graduate
1,0,0,1,0,0,19,8,6,13.78,8,6,13.78,Dropout
1,0,0,1,0,0,19,8,7,15.11,8,7,15.11,Graduate
1,0,0,1,0,0,18,6,4,11,6,5,11.2,Graduate
1,0,0,1,0,1,20,8,7,15.79857143,8,7,15.79857143,Graduate
1,0,0,1,0,0,20,7,7,13.77571429,8,8,15.6,Graduate
1,0,0,1,0,0,24,8,7,12.16,8,7,12.16,Graduate
1,0,0,1,0,0,24,7,0,0,7,0,0,Dropout
1,0,0,1,0,0,20,6,6,14.33333333,6,6,15.5,Graduate
1,0,0,1,0,0,20,6,6,11.83333333,6,3,13.33333333,Enrolled
1,0,0,0,0,0,18,6,6,14.83333333,6,6,12.5,Enrolled
